"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 29 22:42:34 GMT 2020","Sun Nov 29 22:42:35 GMT 2020","1430","","","","","","3 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:41:53 GMT 2020","Sun Nov 29 22:41:56 GMT 2020","2890","","","","","","10 Validate search",""
"passed","Sun Nov 29 22:43:37 GMT 2020","Sun Nov 29 22:43:38 GMT 2020","1759","","","","","","8 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:42:55 GMT 2020","Sun Nov 29 22:42:59 GMT 2020","3854","","","","","","5 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:43:23 GMT 2020","Sun Nov 29 22:43:24 GMT 2020","1875","","","","","","7 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:42:48 GMT 2020","Sun Nov 29 22:42:50 GMT 2020","1345","","","","","","4 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:42:21 GMT 2020","Sun Nov 29 22:42:23 GMT 2020","1453","","","","","","2 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:43:45 GMT 2020","Sun Nov 29 22:43:47 GMT 2020","1178","","","","","","8 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:42:27 GMT 2020","Sun Nov 29 22:42:31 GMT 2020","3819","","","","","","3 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:43:52 GMT 2020","Sun Nov 29 22:43:56 GMT 2020","3445","","","","","","9 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:41:56 GMT 2020","Sun Nov 29 22:41:58 GMT 2020","1787","","","","","","10 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:42:12 GMT 2020","Sun Nov 29 22:42:17 GMT 2020","4466","","","","","","2 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:42:11 GMT 2020","Sun Nov 29 22:42:12 GMT 2020","1701","","","","","","2 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:43:24 GMT 2020","Sun Nov 29 22:43:29 GMT 2020","4339","","","","","","7 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:43:02 GMT 2020","Sun Nov 29 22:43:04 GMT 2020","1479","","","","","","5 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:41:52 GMT 2020","Sun Nov 29 22:41:53 GMT 2020","1435","","","","","","1 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:42:20 GMT 2020","Sun Nov 29 22:42:21 GMT 2020","1320","","","","","","2 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:41:37 GMT 2020","Sun Nov 29 22:41:40 GMT 2020","2910","","","","","","1 Validate search",""
