"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 29 23:38:48 GMT 2020","Sun Nov 29 23:38:54 GMT 2020","6142","","","","","","4 Validate left menu -- @1.8 ",""
"passed","Sun Nov 29 23:38:13 GMT 2020","Sun Nov 29 23:38:17 GMT 2020","3648","","","","","","3 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 23:39:05 GMT 2020","Sun Nov 29 23:39:09 GMT 2020","3871","","","","","","3 Validate left menu -- @1.15 ",""
"passed","Sun Nov 29 23:38:04 GMT 2020","Sun Nov 29 23:38:10 GMT 2020","6390","","","","","","3 Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 23:39:28 GMT 2020","Sun Nov 29 23:39:31 GMT 2020","2836","","","","","","3 Validate left menu -- @1.19 ",""
"passed","Sun Nov 29 23:38:49 GMT 2020","Sun Nov 29 23:38:52 GMT 2020","3149","","","","","","5 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 23:39:02 GMT 2020","Sun Nov 29 23:39:05 GMT 2020","3252","","","","","","3 Validate left menu -- @1.14 ",""
"passed","Sun Nov 29 23:41:19 GMT 2020","Sun Nov 29 23:41:24 GMT 2020","4896","","","","","","7 Validate left menu -- @1.17 ",""
"passed","Sun Nov 29 23:39:32 GMT 2020","Sun Nov 29 23:39:35 GMT 2020","3549","","","","","","2 Validate left menu -- @1.21 ",""
"passed","Sun Nov 29 23:40:37 GMT 2020","Sun Nov 29 23:40:40 GMT 2020","3132","","","","","","4 Validate left menu -- @1.29 ",""
"passed","Sun Nov 29 23:37:45 GMT 2020","Sun Nov 29 23:37:52 GMT 2020","7196","","","","","","Validate search",""
"passed","Sun Nov 29 23:38:54 GMT 2020","Sun Nov 29 23:38:57 GMT 2020","3460","","","","","","4 Validate left menu -- @1.9 ",""
"passed","Sun Nov 29 23:38:59 GMT 2020","Sun Nov 29 23:39:07 GMT 2020","7963","","","","","","5 Validate left menu -- @1.7 ",""
"passed","Sun Nov 29 23:41:46 GMT 2020","Sun Nov 29 23:41:48 GMT 2020","2696","","","","","","8 Validate left menu -- @1.21 ",""
"passed","Sun Nov 29 23:41:48 GMT 2020","Sun Nov 29 23:41:51 GMT 2020","2511","","","","","","7 Validate left menu -- @1.26 ",""
"passed","Sun Nov 29 23:39:35 GMT 2020","Sun Nov 29 23:39:43 GMT 2020","7603","","","","","","2 Validate left menu -- @1.22 ",""
"passed","Sun Nov 29 23:41:17 GMT 2020","Sun Nov 29 23:41:19 GMT 2020","2638","","","","","","7 Validate left menu -- @1.16 ",""
"passed","Sun Nov 29 23:38:46 GMT 2020","Sun Nov 29 23:38:55 GMT 2020","9156","","","","","","2 Validate left menu -- @1.12 ",""
"passed","Sun Nov 29 23:38:10 GMT 2020","Sun Nov 29 23:38:13 GMT 2020","2695","","","","","","2 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 23:38:10 GMT 2020","Sun Nov 29 23:38:13 GMT 2020","2901","","","","","","3 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 23:40:07 GMT 2020","Sun Nov 29 23:40:14 GMT 2020","6940","","","","","","7 Validate search",""
"passed","Sun Nov 29 23:38:38 GMT 2020","Sun Nov 29 23:38:41 GMT 2020","3405","","","","","","3 Validate left menu -- @1.10 ",""
"passed","Sun Nov 29 23:38:52 GMT 2020","Sun Nov 29 23:38:55 GMT 2020","3778","","","","","","5 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 23:38:01 GMT 2020","Sun Nov 29 23:38:09 GMT 2020","7850","","","","","","4 Validate search",""
"passed","Sun Nov 29 23:40:24 GMT 2020","Sun Nov 29 23:40:32 GMT 2020","7762","","","","","","4 Validate left menu -- @1.27 ",""
"passed","Sun Nov 29 23:40:25 GMT 2020","Sun Nov 29 23:40:31 GMT 2020","6143","","","","","","5 Validate left menu -- @1.23 ",""
"passed","Sun Nov 29 23:40:33 GMT 2020","Sun Nov 29 23:40:37 GMT 2020","4088","","","","","","6 Validate left menu -- @1.6 ",""
