"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 29 22:39:07 GMT 2020","Sun Nov 29 22:39:08 GMT 2020","1328","","","","","","6 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:38:52 GMT 2020","Sun Nov 29 22:38:55 GMT 2020","2347","","","","","","5 Validate search",""
"passed","Sun Nov 29 22:38:50 GMT 2020","Sun Nov 29 22:38:51 GMT 2020","1157","","","","","","4 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:38:42 GMT 2020","Sun Nov 29 22:38:44 GMT 2020","1342","","","","","","4 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:39:35 GMT 2020","Sun Nov 29 22:39:37 GMT 2020","2155","","","","","","8 Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 22:38:16 GMT 2020","Sun Nov 29 22:38:18 GMT 2020","2185","","","","","","2 Validate search",""
"passed","Sun Nov 29 22:38:56 GMT 2020","Sun Nov 29 22:38:59 GMT 2020","3538","","","","","","5 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:39:19 GMT 2020","Sun Nov 29 22:39:20 GMT 2020","1347","","","","","","7 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:37:37 GMT 2020","Sun Nov 29 22:37:38 GMT 2020","933","","","","","","Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:38:19 GMT 2020","Sun Nov 29 22:38:23 GMT 2020","4303","","","","","","2 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:39:27 GMT 2020","Sun Nov 29 22:39:28 GMT 2020","977","","","","","","7 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:39:30 GMT 2020","Sun Nov 29 22:39:31 GMT 2020","1284","","","","","","8 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:38:14 GMT 2020","Sun Nov 29 22:38:15 GMT 2020","1026","","","","","","10 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:38:18 GMT 2020","Sun Nov 29 22:38:19 GMT 2020","1272","","","","","","2 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:39:08 GMT 2020","Sun Nov 29 22:39:12 GMT 2020","3839","","","","","","6 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:39:16 GMT 2020","Sun Nov 29 22:39:19 GMT 2020","2167","","","","","","7 Validate search",""
"passed","Sun Nov 29 22:39:26 GMT 2020","Sun Nov 29 22:39:27 GMT 2020","1104","","","","","","7 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:37:38 GMT 2020","Sun Nov 29 22:37:39 GMT 2020","953","","","","","","Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:39:04 GMT 2020","Sun Nov 29 22:39:07 GMT 2020","2453","","","","","","6 Validate search",""
"passed","Sun Nov 29 22:39:38 GMT 2020","Sun Nov 29 22:39:39 GMT 2020","1047","","","","","","8 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:38:39 GMT 2020","Sun Nov 29 22:38:40 GMT 2020","1041","","","","","","3 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:38:35 GMT 2020","Sun Nov 29 22:38:38 GMT 2020","2349","","","","","","3 Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 22:39:31 GMT 2020","Sun Nov 29 22:39:35 GMT 2020","3457","","","","","","8 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:38:55 GMT 2020","Sun Nov 29 22:38:56 GMT 2020","1266","","","","","","5 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:39:48 GMT 2020","Sun Nov 29 22:39:49 GMT 2020","1045","","","","","","9 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:37:56 GMT 2020","Sun Nov 29 22:37:59 GMT 2020","3444","","","","","","1 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:39:49 GMT 2020","Sun Nov 29 22:39:50 GMT 2020","978","","","","","","9 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:39:42 GMT 2020","Sun Nov 29 22:39:46 GMT 2020","3545","","","","","","9 Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:38:40 GMT 2020","Sun Nov 29 22:38:42 GMT 2020","2397","","","","","","4 Validate search",""
"passed","Sun Nov 29 22:37:53 GMT 2020","Sun Nov 29 22:37:55 GMT 2020","2097","","","","","","1 Validate search",""
"passed","Sun Nov 29 22:38:03 GMT 2020","Sun Nov 29 22:38:04 GMT 2020","1048","","","","","","1 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:38:07 GMT 2020","Sun Nov 29 22:38:08 GMT 2020","1289","","","","","","10 Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:38:48 GMT 2020","Sun Nov 29 22:38:50 GMT 2020","2225","","","","","","4 Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 22:39:14 GMT 2020","Sun Nov 29 22:39:15 GMT 2020","1044","","","","","","6 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:38:04 GMT 2020","Sun Nov 29 22:38:07 GMT 2020","2334","","","","","","10 Validate search",""
"passed","Sun Nov 29 22:37:29 GMT 2020","Sun Nov 29 22:37:31 GMT 2020","1385","","","","","","Validate left menu -- @1.1 ",""
"passed","Sun Nov 29 22:37:27 GMT 2020","Sun Nov 29 22:37:29 GMT 2020","2505","","","","","","Validate search",""
"passed","Sun Nov 29 22:38:23 GMT 2020","Sun Nov 29 22:38:26 GMT 2020","2193","","","","","","2 Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 22:38:38 GMT 2020","Sun Nov 29 22:38:39 GMT 2020","1038","","","","","","3 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:38:15 GMT 2020","Sun Nov 29 22:38:16 GMT 2020","958","","","","","","10 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:38:59 GMT 2020","Sun Nov 29 22:39:02 GMT 2020","2553","","","","","","5 Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 22:39:24 GMT 2020","Sun Nov 29 22:39:26 GMT 2020","1996","","","","","","7 Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 22:39:37 GMT 2020","Sun Nov 29 22:39:38 GMT 2020","1064","","","","","","8 Validate left menu -- @1.4 ",""
"passed","Sun Nov 29 22:37:31 GMT 2020","Sun Nov 29 22:37:35 GMT 2020","3784","","","","","","Validate left menu -- @1.2 ",""
"passed","Sun Nov 29 22:39:28 GMT 2020","Sun Nov 29 22:39:30 GMT 2020","2172","","","","","","8 Validate search",""
"passed","Sun Nov 29 22:39:46 GMT 2020","Sun Nov 29 22:39:48 GMT 2020","2068","","","","","","9 Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 22:37:35 GMT 2020","Sun Nov 29 22:37:37 GMT 2020","2325","","","","","","Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 22:39:03 GMT 2020","Sun Nov 29 22:39:04 GMT 2020","1213","","","","","","5 Validate left menu -- @1.5 ",""
"passed","Sun Nov 29 22:39:12 GMT 2020","Sun Nov 29 22:39:14 GMT 2020","2372","","","","","","6 Validate left menu -- @1.3 ",""
"passed","Sun Nov 29 22:39:20 GMT 2020","Sun Nov 29 22:39:24 GMT 2020","3583","","","","","","7 Validate left menu -- @1.2 ",""
